CustomerID,CountryRegionName,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,TotalChildren,BikeBuyer,AgeRange,log_YearlyIncome
16841,Canada,Partial College,Professional,M,M,1,4,1,Between 25 and 45,11.710578885761164
16842,United States,Bachelors ,Management,F,M,4,3,0,Between 25 and 45,11.824892749963078
16843,United States,Graduate Degree,Management,M,S,2,2,1,Between 25 and 45,12.11497109699988
16844,United States,Bachelors ,Management,F,M,2,1,0,Between 25 and 45,11.872583953709512
16845,United States,Graduate Degree,Management,F,S,3,0,1,Between 25 and 45,11.951206202020016
16846,Canada,Partial College,Professional,M,S,2,4,1,Between 25 and 45,11.769163308880835
16847,Canada,Partial College,Professional,M,M,2,4,1,Between 25 and 45,11.72119900361771
16848,Canada,Partial College,Professional,F,S,2,4,1,Between 25 and 45,11.554412838077047
16849,Canada,Partial College,Professional,M,M,2,4,1,Between 25 and 45,11.627690618063193
16850,United States,Partial College,Professional,F,S,2,0,0,Between 25 and 45,11.514983346079672
16851,United States,Partial College,Professional,M,S,2,2,1,Between 25 and 45,11.620747947498975
16853,United States,Bachelors ,Management,F,S,0,4,1,Between 25 and 45,11.937290832578872
16854,United States,Graduate Degree,Management,M,M,3,0,1,Between 25 and 45,12.077938092305994
16855,Canada,Partial College,Professional,F,M,2,5,1,Between 25 and 45,11.59790060356621
16856,United States,Partial College,Professional,F,M,4,5,1,Between 25 and 45,11.630868487827977
16858,United States,Partial College,Professional,F,M,3,2,0,Between 25 and 45,11.545344251225728
16859,United States,Partial College,Professional,M,S,3,2,1,Between 25 and 45,11.81763425662435
16860,United States,Bachelors ,Management,F,M,2,3,1,Between 25 and 45,11.800214960373722
16861,United States,Bachelors ,Management,M,S,4,2,1,Between 25 and 45,11.99776228645483
16862,United States,Bachelors ,Management,M,M,4,2,1,Between 25 and 45,11.938604880328633
16863,United States,Partial College,Professional,F,M,3,5,0,Between 25 and 45,11.69150670214846
16864,United States,Partial College,Professional,F,S,4,3,0,Between 25 and 45,11.658038283231855
16865,United States,High School,Professional,F,M,4,3,0,Between 25 and 45,11.818187107320835
16866,United States,Bachelors ,Management,F,M,2,3,1,Between 25 and 45,11.855883764392377
16867,United States,Bachelors ,Management,F,S,3,3,1,Between 25 and 45,11.863230161901118
16868,United States,Bachelors ,Management,M,M,2,3,1,Between 25 and 45,12.058564024974793
16869,United States,Graduate Degree,Management,F,M,4,0,0,Between 25 and 45,12.030122746543068
16870,Canada,High School,Professional,F,M,2,2,0,Between 25 and 45,11.34300272419019
16871,United States,High School,Professional,F,M,1,2,0,Between 25 and 45,11.508244526451687
16872,United States,Partial High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.571213240840736
16873,Canada,High School,Professional,M,M,2,4,0,Over 55,10.936956692872034
16874,United States,Bachelors ,Management,F,S,2,4,0,Over 55,11.50716892785785
16875,United States,Bachelors ,Management,F,M,2,4,0,Over 55,11.502955933932737
16876,Canada,Partial College,Professional,M,M,2,3,0,Over 55,10.968043105074278
16877,United States,Graduate Degree,Management,F,S,2,2,0,Over 55,11.092108111907391
16878,United States,Graduate Degree,Management,M,S,2,2,0,Over 55,11.128967413146496
16879,United States,Graduate Degree,Management,F,S,2,2,0,Over 55,11.416006992556403
16880,United States,Graduate Degree,Management,M,M,2,4,0,Over 55,11.642558016983761
16881,United States,Graduate Degree,Management,M,M,2,4,0,Over 55,11.616807888788324
16882,United States,Partial College,Professional,M,S,4,3,1,Between 25 and 45,11.898534744367042
16883,United States,High School,Professional,M,S,1,4,1,Between 25 and 45,11.871704194399587
16885,United States,Partial High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.284053034922433
16886,United States,Partial High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.36338082769021
16887,United States,Partial High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.180608582892493
16888,United States,Partial High School,Skilled Manual,F,S,2,3,0,Between 25 and 45,11.198132524971777
16889,United States,Partial High School,Skilled Manual,M,S,2,3,0,Between 25 and 45,11.338703021632888
16890,United States,Partial High School,Skilled Manual,M,M,2,3,0,Between 25 and 45,11.439214337140303
16892,United States,High School,Professional,F,M,0,3,0,Between 25 and 45,11.309081963701013
16893,United States,Graduate Degree,Management,M,S,2,3,1,Between 25 and 45,11.60843562477722
16894,United States,Graduate Degree,Management,F,S,2,3,1,Between 25 and 45,11.457042707722556
16895,United States,Partial College,Professional,F,M,2,3,0,Between 25 and 45,11.02025077841364
16896,United States,Partial College,Professional,F,M,2,3,0,Between 25 and 45,10.781972569674384
16897,United States,Partial College,Professional,F,S,2,3,0,Between 25 and 45,10.73919709845
16898,United States,Partial College,Professional,M,M,2,3,0,Between 25 and 45,10.743609729174237
16899,United States,Graduate Degree,Management,F,M,4,3,0,Over 55,11.925869204934076
16900,United States,Graduate Degree,Management,M,M,3,4,1,Over 55,12.139147278140058
16901,United States,Bachelors ,Management,M,M,4,3,0,Over 55,12.04404771164353
16902,Canada,Bachelors ,Management,M,S,2,5,0,Over 55,11.807466461132941
16903,United States,Graduate Degree,Management,M,S,0,4,1,Over 55,12.082864922828563
16904,United States,Graduate Degree,Management,F,M,0,4,0,Over 55,11.869389386645329
16905,United States,Bachelors ,Management,F,M,4,3,0,Over 55,11.861763782607579
16906,Canada,Graduate Degree,Management,F,M,4,1,0,Over 55,11.894691966300515
16907,United States,Graduate Degree,Management,F,S,2,4,0,Over 55,11.697694025407236
16908,United States,Graduate Degree,Management,F,S,2,4,0,Over 55,11.704859011558087
16909,United States,Bachelors ,Management,F,M,2,5,0,Over 55,11.526473277515496
16910,Canada,Graduate Degree,Management,M,M,3,4,1,Over 55,12.147054857065301
16911,United States,Bachelors ,Management,M,M,2,5,0,Over 55,11.833957687103549
16912,United States,Bachelors ,Management,M,M,2,5,0,Over 55,11.754937874420527
16913,United States,Graduate Degree,Management,M,S,3,3,0,Over 55,11.891094741719023
16914,United States,Bachelors ,Management,F,M,3,3,0,Between 25 and 45,11.494659656163336
16915,United States,Bachelors ,Management,M,M,3,3,1,Between 25 and 45,11.73474013371098
16916,United States,Graduate Degree,Management,F,S,2,1,0,Between 25 and 45,11.762360350238506
16917,United States,Bachelors ,Management,M,M,4,1,1,Between 25 and 45,12.029120646821873
16918,United States,High School,Skilled Manual,F,S,2,0,0,Under 25,10.774425206686043
16919,Australia,High School,Skilled Manual,F,M,2,4,0,Between 45 and 55,10.693443789024133
16920,United States,Partial College,Skilled Manual,M,M,2,0,0,Under 25,11.247891640395833
16921,Canada,High School,Skilled Manual,M,M,2,0,0,Under 25,10.700161067671738
16922,United States,Partial College,Skilled Manual,F,S,1,0,1,Under 25,10.87039535020681
16923,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,10.888165639275709
16924,United States,Partial College,Skilled Manual,F,S,2,0,0,Under 25,11.340914570141992
16926,Australia,Partial High School,Clerical,M,M,2,2,0,Between 45 and 55,9.871480756401041
16927,Australia,High School,Skilled Manual,F,M,2,4,0,Between 45 and 55,9.559658319461347
16928,Australia,Partial College,Clerical,M,S,2,2,0,Between 45 and 55,10.851761330263335
16929,Australia,Partial College,Clerical,F,M,2,2,0,Between 45 and 55,10.461530675911229
16931,Australia,Partial College,Clerical,M,S,2,3,0,Between 45 and 55,11.07635661181073
16932,United Kingdom,Graduate Degree,Manual,M,M,0,1,0,Between 25 and 45,10.545236170010073
16933,United Kingdom,Graduate Degree,Manual,M,S,0,1,1,Between 25 and 45,10.362145815819545
16934,United Kingdom,Graduate Degree,Manual,F,S,0,1,1,Between 25 and 45,10.469710039522406
16935,United Kingdom,Graduate Degree,Clerical,M,S,0,1,1,Between 25 and 45,10.764223290287964
16936,France,Graduate Degree,Clerical,F,M,0,1,0,Over 55,10.52384896337042
16937,France,Graduate Degree,Clerical,M,M,0,5,0,Between 25 and 45,11.13053703037954
16938,United Kingdom,Bachelors ,Manual,F,S,0,1,0,Between 25 and 45,9.84081395800807
16939,Germany,Partial College,Manual,F,M,0,1,0,Between 25 and 45,9.225819942824568
16940,Germany,Bachelors ,Clerical,F,S,0,1,0,Between 25 and 45,10.489745271417972
27631,United States,Bachelors ,Management,F,S,4,3,0,Between 25 and 45,11.840090235485016
16943,Germany,Bachelors ,Clerical,F,M,0,1,0,Over 55,10.420106363342882
16944,Germany,Bachelors ,Clerical,M,S,0,1,0,Over 55,9.836653064348905
16945,United Kingdom,Graduate Degree,Clerical,F,S,0,1,0,Over 55,11.103377031424428
16946,United Kingdom,Graduate Degree,Clerical,F,M,0,1,0,Over 55,11.078381639361396
16947,United States,Bachelors ,Skilled Manual,F,M,0,1,0,Between 25 and 45,10.81043476940713
16948,Canada,Bachelors ,Skilled Manual,F,M,1,1,0,Between 25 and 45,10.890367214850572
16949,United States,Bachelors ,Skilled Manual,M,M,1,1,1,Between 25 and 45,10.995712820879387
16950,Canada,Bachelors ,Skilled Manual,M,M,1,1,0,Between 25 and 45,10.999730369555504
16951,United States,Bachelors ,Skilled Manual,F,M,1,1,0,Between 25 and 45,10.909381300201032
16952,Canada,Bachelors ,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.11159679001446
16953,United States,Graduate Degree,Professional,F,M,0,1,1,Between 25 and 45,11.2563543875435
16954,United States,Graduate Degree,Professional,M,S,0,1,1,Between 25 and 45,11.59706438707526
16955,Canada,Bachelors ,Skilled Manual,M,M,0,2,0,Between 25 and 45,10.96323773041211
16956,United States,Bachelors ,Skilled Manual,M,M,0,2,1,Between 25 and 45,11.111327868388553
16957,United States,Graduate Degree,Professional,M,M,0,1,1,Between 25 and 45,11.665492033612775
16958,Canada,Graduate Degree,Professional,M,M,0,1,0,Between 25 and 45,11.504419390676285
16959,Canada,Graduate Degree,Professional,M,M,0,1,0,Between 25 and 45,11.670954329195139
16960,United States,Graduate Degree,Professional,F,M,0,1,0,Between 25 and 45,11.518460120468703
16961,United States,Graduate Degree,Professional,F,M,0,2,0,Between 25 and 45,11.37539752535164
16962,United States,Graduate Degree,Professional,M,M,0,1,1,Between 25 and 45,11.654268765035624
16963,United States,Graduate Degree,Professional,F,M,0,1,0,Between 25 and 45,11.401032548453749
16964,Canada,Graduate Degree,Professional,M,M,0,1,0,Between 25 and 45,11.591792096722129
16965,United States,Bachelors ,Skilled Manual,F,S,1,2,1,Between 25 and 45,11.33201491224167
16966,United States,High School,Skilled Manual,F,M,3,5,1,Between 25 and 45,10.465443457403726
16967,United States,Graduate Degree,Professional,M,S,0,3,0,Between 25 and 45,11.64499704258312
16968,United States,Graduate Degree,Professional,M,S,0,2,0,Between 25 and 45,11.862412638668935
16970,United States,Bachelors ,Skilled Manual,F,S,1,2,1,Between 25 and 45,10.633063089709625
16971,United States,Bachelors ,Skilled Manual,F,S,1,2,0,Between 25 and 45,10.558699193753036
16972,United States,Bachelors ,Skilled Manual,M,S,1,2,1,Between 25 and 45,11.002016504398489
16973,United States,Bachelors ,Skilled Manual,F,S,1,2,1,Between 25 and 45,11.068932603556638
16974,United States,Bachelors ,Skilled Manual,F,S,1,2,1,Between 25 and 45,10.667745360554026
16975,United States,Bachelors ,Skilled Manual,M,M,0,3,1,Between 25 and 45,11.575233375143913
16976,United States,Bachelors ,Skilled Manual,F,S,0,3,0,Between 25 and 45,11.39224824520051
16977,United States,Graduate Degree,Professional,M,S,0,0,1,Between 25 and 45,11.629044895380224
16978,United States,Graduate Degree,Professional,M,M,0,0,1,Between 25 and 45,11.607690041414651
16979,United States,Graduate Degree,Professional,F,S,0,4,0,Between 25 and 45,11.570741440346973
16980,United States,Graduate Degree,Professional,F,M,0,4,1,Between 25 and 45,11.651956705665317
16981,United States,Graduate Degree,Professional,M,M,0,5,1,Between 25 and 45,11.635930398311466
16982,United States,Graduate Degree,Professional,F,M,2,5,1,Between 25 and 45,11.488325348101995
16983,United States,Graduate Degree,Professional,M,M,0,3,0,Between 25 and 45,11.888123786942051
16984,United States,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.089041771338046
16985,United States,Bachelors ,Skilled Manual,M,S,1,3,1,Between 25 and 45,11.794707667365817
16987,Canada,Bachelors ,Skilled Manual,M,S,2,3,1,Between 25 and 45,11.71823085815456
16988,United States,Bachelors ,Skilled Manual,M,S,2,3,1,Between 25 and 45,11.674925259740887
16989,United States,Bachelors ,Skilled Manual,F,S,2,3,1,Between 25 and 45,11.53291434942927
16990,United States,Graduate Degree,Professional,M,M,0,0,0,Between 25 and 45,11.56995775974639
16992,United States,Bachelors ,Skilled Manual,M,S,2,4,1,Between 25 and 45,11.496897703893032
16994,United States,Bachelors ,Skilled Manual,F,S,1,5,1,Between 25 and 45,11.307658668041054
16995,Canada,Bachelors ,Skilled Manual,F,S,3,5,1,Between 25 and 45,11.242952326299221
16996,Canada,Bachelors ,Skilled Manual,F,S,3,5,1,Between 25 and 45,11.469861375499201
16997,United States,Bachelors ,Skilled Manual,F,S,2,4,1,Between 25 and 45,11.42577589661443
16998,United States,Bachelors ,Skilled Manual,F,S,2,4,0,Between 25 and 45,11.169575631808748
16999,United States,Bachelors ,Skilled Manual,F,S,2,4,1,Between 25 and 45,11.239672129170568
17000,United States,Bachelors ,Skilled Manual,F,S,2,4,1,Between 25 and 45,11.286551702135734
17001,United States,Bachelors ,Skilled Manual,F,S,2,4,1,Between 25 and 45,11.234454176046501
17002,United States,Bachelors ,Professional,M,S,2,4,1,Between 25 and 45,11.49192652237417
17003,United States,Bachelors ,Professional,F,S,2,4,1,Between 25 and 45,11.176403227098973
17004,United States,Bachelors ,Professional,F,S,2,4,1,Between 25 and 45,11.335269009649409
17005,United States,Bachelors ,Professional,F,S,2,4,1,Between 25 and 45,11.476448185159956
17006,United States,Bachelors ,Professional,M,M,2,4,0,Between 25 and 45,11.513765112367672
17007,United States,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.391638798762143
17008,United States,Bachelors ,Professional,M,S,1,0,0,Between 25 and 45,11.578151249887936
17009,United States,Bachelors ,Professional,M,S,1,0,0,Between 25 and 45,11.60811745597235
17010,United States,Bachelors ,Professional,F,S,1,0,1,Between 25 and 45,11.430098050263268
17011,United States,Graduate Degree,Professional,F,M,0,2,0,Between 25 and 45,11.417724279225835
17012,United States,Graduate Degree,Professional,F,M,0,3,1,Between 25 and 45,11.344246424417426
17013,United States,Bachelors ,Professional,F,S,1,1,0,Between 25 and 45,11.415786614165816
17014,United States,Bachelors ,Professional,M,S,1,1,1,Between 25 and 45,11.541891858762824
17015,United States,Bachelors ,Professional,F,S,1,1,0,Between 25 and 45,11.336796693238679
17016,United States,Bachelors ,Professional,F,S,1,1,0,Between 25 and 45,11.290231812436383
17017,United States,Partial College,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.423285180885026
17018,United States,High School,Skilled Manual,F,M,3,4,0,Between 25 and 45,10.498525639985754
17020,United States,High School,Skilled Manual,F,M,2,4,1,Between 25 and 45,10.605024440869697
17021,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.200308417227276
17022,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.145261794088814
17023,Canada,Partial College,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.32161967050477
17024,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.048601674855657
17025,Canada,Partial College,Skilled Manual,M,S,1,0,0,Between 25 and 45,10.950806546816688
17026,Canada,Partial College,Skilled Manual,M,S,1,0,0,Between 25 and 45,10.657165232836105
17028,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.294906261729011
17029,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.23474477772611
17030,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,10.876838915691895
17031,United States,Bachelors ,Professional,F,M,1,5,0,Between 25 and 45,11.20923595437263
17032,United States,Bachelors ,Professional,F,M,1,5,0,Between 25 and 45,11.439956843509933
17033,United States,Bachelors ,Professional,M,S,1,5,1,Between 25 and 45,11.608244735642321
17034,Canada,Bachelors ,Professional,F,S,0,4,1,Between 25 and 45,11.45417283987406
17035,United States,Bachelors ,Professional,M,M,1,4,1,Between 25 and 45,11.432430988597913
17036,Canada,Graduate Degree,Professional,F,M,3,5,0,Between 25 and 45,11.467247951473576
17037,Canada,Graduate Degree,Professional,M,M,0,4,1,Between 25 and 45,11.849719078515774
17038,United States,Graduate Degree,Professional,M,S,0,4,1,Between 25 and 45,11.902193438175821
17039,United States,Bachelors ,Professional,F,M,1,1,1,Between 25 and 45,11.075381281398318
17040,United States,Bachelors ,Professional,M,M,1,1,1,Between 25 and 45,11.478903216355793
17041,United States,Bachelors ,Professional,M,M,1,1,0,Between 25 and 45,11.464994931212678
17042,United States,Bachelors ,Professional,M,M,1,1,1,Between 25 and 45,11.398098057139478
